year,icpsr,state,stateabbr,chamber,district,party,adjusted.ada,adjusted.member.mean.ada,fullname
2014,21314,CALIFORNIA,CA,1,51,1,98.66773268,89.49766594,"VARGAS, JUAN"
2014,21315,CALIFORNIA,CA,1,52,1,72.43443815,67.47210495,"PETERS, SCOTT H."
2014,20108,CALIFORNIA,CA,1,53,1,88.17441487,93.23359423,"DAVIS, SUSAN A."
2014,29710,COLORADO,CO,1,1,1,98.66773268,95.65845499,"DEGETTE, DIANA"
2014,20904,COLORADO,CO,1,2,1,98.66773268,91.27957955,"POLIS, JARED"
2014,21111,COLORADO,CO,1,3,2,9.474531302,12.81628074,"TIPTON, SCOTT A."
2014,21112,COLORADO,CO,1,4,2,14.72119021,12.14150461,"GARDNER, CORY"
2014,20704,COLORADO,CO,1,5,2,14.72119021,6.925298372,"LAMBORN, DOUG"
2014,20906,COLORADO,CO,1,6,2,25.21450802,12.55111985,"COFFMAN, MIKE"
2014,20705,COLORADO,CO,1,7,1,82.92775596,89.04747723,"PERLMUTTER, ED"
2014,29908,CONNECTICUT,CT,1,1,1,98.66773268,99.10338134,"LARSON, JOHN B."
2014,20706,CONNECTICUT,CT,1,2,1,93.42107377,92.64327333,"COURTNEY, JOE"
2014,29109,CONNECTICUT,CT,1,3,1,98.66773268,100.0659529,"DELAURO, ROSA"
2014,20907,CONNECTICUT,CT,1,4,1,98.66773268,92.05212849,"HIMES, JIM"
2014,21316,CONNECTICUT,CT,1,5,1,93.42107377,86.15149252,"ESTY, ELIZABETH H."
2014,21113,DELAWARE,DE,1,1,1,82.92775596,82.14465502,"CARNEY, JOHN"
2014,20110,FLORIDA,FL,1,1,2,9.474531302,8.758131876,"MILLER, JEFF"
2014,21114,FLORIDA,FL,1,2,2,9.474531302,10.91065846,"SOUTHERLAND, STEVE"
2014,21317,FLORIDA,FL,1,3,2,19.96784911,19.89118704,"YOHO, TED S."
2014,20111,FLORIDA,FL,1,4,2,9.474531302,8.658065518,"CRENSHAW, ANDER"
2014,29328,FLORIDA,FL,1,5,1,93.42107377,96.17747427,"BROWN, CORRINE"
2014,21318,FLORIDA,FL,1,6,2,14.72119021,13.18282854,"DESANTIS, RON"
2014,29331,FLORIDA,FL,1,7,2,14.72119021,8.710524273,"MICA, JOHN L."
2014,20909,FLORIDA,FL,1,8,2,25.21450802,16.86217577,"POSEY, BILL"
2014,20908,FLORIDA,FL,1,9,1,103.9143916,100.1008674,"GRAYSON, ALAN"
2014,21116,FLORIDA,FL,1,10,2,9.474531302,12.72066697,"WEBSTER, DANIEL"
2014,21115,FLORIDA,FL,1,11,2,9.474531302,10.72103292,"NUGENT, RICHARD"
2014,20758,FLORIDA,FL,1,12,2,14.72119021,13.3614658,"BILIRAKIS, GUS"
2014,20708,FLORIDA,FL,1,14,1,98.66773268,94.14123511,"CASTOR, KATHY"
2014,21117,FLORIDA,FL,1,15,2,9.474531302,10.79896969,"ROSS, DENNIS"
2014,20709,FLORIDA,FL,1,16,2,9.474531302,17.61095452,"BUCHANAN, VERN"
2014,20910,FLORIDA,FL,1,17,2,9.474531302,8.823929835,"ROONEY, TOM"
2014,21319,FLORIDA,FL,1,18,1,61.94112035,65.40400861,"MURPHY, PATRICK"
2014,29337,FLORIDA,FL,1,20,1,88.17441487,93.55698525,"HASTINGS, ALCEE L."
2014,20959,FLORIDA,FL,1,21,1,98.66773268,94.59062349,"DEUTCH, TED"
2014,21321,FLORIDA,FL,1,22,1,82.92775596,89.37809008,"FRANKEL, LOIS"
2014,20504,FLORIDA,FL,1,23,1,82.92775596,92.98621582,"WASSERMAN SCHULTZ, DEBBIE"
2014,21118,FLORIDA,FL,1,24,1,103.9143916,101.5924056,"WILSON, FREDERICA"
2014,20316,FLORIDA,FL,1,25,2,14.72119021,20.80155062,"DIAZ-BALART, MARIO"
2014,21322,FLORIDA,FL,1,26,1,67.18777925,64.65755259,"GARCIA, JOE"
2014,15634,FLORIDA,FL,1,27,2,14.72119021,26.1558262,"ROS-LEHTINEN, ILEANA"
2014,29338,GEORGIA,GA,1,1,2,14.72119021,9.546649752,"KINGSTON, JACK"
2014,29339,GEORGIA,GA,1,2,1,46.20114363,74.19320671,"BISHOP JR., SANFORD D."
2014,20506,GEORGIA,GA,1,3,2,9.474531302,7.158999939,"WESTMORELAND, LYNN"
2014,20712,GEORGIA,GA,1,4,1,103.9143916,97.20147472,"JOHNSON, HANK"
2014,15431,GEORGIA,GA,1,5,1,98.66773268,99.34045846,"LEWIS, JOHN"
2014,20505,GEORGIA,GA,1,6,2,14.72119021,7.830197733,"PRICE, TOM"
2014,21122,GEORGIA,GA,1,7,2,9.474531302,13.80478289,"WOODALL, ROB"
2014,21123,GEORGIA,GA,1,8,2,9.474531302,9.740030908,"SCOTT, AUSTIN"
2014,21323,GEORGIA,GA,1,9,2,14.72119021,14.61250481,"COLLINS, DOUG"
2014,20753,GEORGIA,GA,1,10,2,25.21450802,16.09360666,"BROUN, PAUL"
2014,20319,GEORGIA,GA,1,11,2,14.72119021,7.667595739,"GINGREY, PHIL"
2014,20507,GEORGIA,GA,1,12,1,30.46116692,55.89347952,"BARROW, JOHN"
2014,20321,GEORGIA,GA,1,13,1,88.17441487,86.45431941,"SCOTT, DAVID"
2014,20962,GEORGIA,GA,1,14,2,14.72119021,12.89321817,"GRAVES, TOM"
2014,21124,HAWAII,HI,1,1,1,72.43443815,84.77573751,"HANABUSA, COLLEEN"
2014,21324,HAWAII,HI,1,2,1,77.68109706,86.19952752,"GABBARD, TULSI"
2014,21125,IDAHO,ID,1,1,2,19.96784911,22.01563936,"LABRADOR, RAUL"
2014,29910,IDAHO,ID,1,2,2,9.474531302,13.48030881,"SIMPSON, MIKE"
2014,21371,ILLINOIS,IL,1,2,1,103.9143916,91.41416309,"KELLY, ROBIN L."
2014,20508,ILLINOIS,IL,1,3,1,77.68109706,74.77394612,"LIPINSKI, DANIEL"
2014,29348,ILLINOIS,IL,1,4,1,109.1610505,97.66313348,"GUTIERREZ, LUIS V."
2014,20954,ILLINOIS,IL,1,5,1,93.42107377,93.47430941,"QUIGLEY, MIKE"
2014,20715,ILLINOIS,IL,1,6,2,9.474531302,8.691336909,"ROSKAM, PETER"
2014,29717,ILLINOIS,IL,1,7,1,109.1610505,98.41541335,"DAVIS, DANNY K."
2014,21325,ILLINOIS,IL,1,8,1,82.92775596,80.7212111,"DUCKWORTH, TAMMY"
2014,29911,ILLINOIS,IL,1,9,1,109.1610505,102.7201834,"SCHAKOWSKY, JAN"
2014,21326,ILLINOIS,IL,1,10,1,72.43443815,69.92822899,"SCHNEIDER, BRADLEY S."
2014,20749,ILLINOIS,IL,1,11,1,82.92775596,79.42626177,"FOSTER, BILL"
2014,21327,ILLINOIS,IL,1,12,1,51.44780254,59.43491118,"ENYART, WILLIAM L."
2014,21328,ILLINOIS,IL,1,13,2,9.474531302,11.43394224,"DAVIS, RODNEY"
2014,21129,ILLINOIS,IL,1,14,2,9.474531302,12.79605633,"HULTGREN, RANDY"
2014,29718,ILLINOIS,IL,1,15,2,9.474531302,12.5043569,"SHIMKUS, JOHN"
2014,21128,ILLINOIS,IL,1,16,2,14.72119021,13.82275837,"KINZINGER, ADAM"
2014,21329,ILLINOIS,IL,1,17,1,61.94112035,65.57161946,"BUSTOS, CHERI"
2014,20914,ILLINOIS,IL,1,18,2,9.474531302,10.25443553,"SCHOCK, AARON"
2014,15124,INDIANA,IN,1,1,1,98.66773268,91.06871318,"VISCLOSKY, PETER J."
2014,21330,INDIANA,IN,1,2,2,9.474531302,9.669044274,"WALORSKI, JACKIE"
2014,21100,INDIANA,IN,1,3,2,14.72119021,10.78936269,"STUTZMAN, MARLIN"
2014,21131,INDIANA,IN,1,4,2,9.474531302,8.703721873,"ROKITA, TODD"
2014,21331,INDIANA,IN,1,5,2,9.474531302,9.669044274,"BROOKS, SUSAN W."
2014,21332,INDIANA,IN,1,6,2,9.474531302,9.669044274,"MESSER, LUKE"
2014,20757,INDIANA,IN,1,7,1,98.66773268,95.91727852,"CARSON, ANDRÉ"
2014,21132,INDIANA,IN,1,8,2,9.474531302,9.714853767,"BUCSHON, LARRY"
2014,21133,INDIANA,IN,1,9,2,9.474531302,8.703721873,"YOUNG, TODD"
2014,20719,IOWA,IA,1,1,1,77.68109706,90.52897799,"BRALEY, BRUCE"
2014,20720,IOWA,IA,1,2,1,67.18777925,86.72900075,"LOEBSACK, DAVE"
2014,29522,IOWA,IA,1,3,2,9.474531302,11.29821803,"LATHAM, TOM"
2014,20325,IOWA,IA,1,4,2,9.474531302,8.224657259,"KING, STEVE"
2014,21134,KANSAS,KS,1,1,2,25.21450802,22.18213029,"HUELSKAMP, TIM"
2014,20915,KANSAS,KS,1,2,2,14.72119021,10.32983738,"JENKINS, LYNN"
2014,21135,KANSAS,KS,1,3,2,14.72119021,10.81199243,"YODER, KEVIN"
2014,21136,KANSAS,KS,1,4,2,14.72119021,10.78936269,"POMPEO, MIKE"
2014,29525,KENTUCKY,KY,1,1,2,9.474531302,12.43043747,"WHITFIELD, EDWARD"
2014,20916,KENTUCKY,KY,1,2,2,9.474531302,10.20845831,"GUTHRIE, BRETT"
2014,20723,KENTUCKY,KY,1,3,1,109.1610505,100.9190587,"YARMUTH, JOHN"
2014,31102,KENTUCKY,KY,1,4,2,19.96784911,28.54806602,"MASSIE, THOMAS"
2014,14854,KENTUCKY,KY,1,5,2,9.474531302,12.45036747,"ROGERS, HAROLD"
2014,21333,KENTUCKY,KY,1,6,2,9.474531302,9.669044274,"BARR, ANDY"
2014,20759,LOUISIANA,LA,1,1,2,14.72119021,7.67700246,"SCALISE, STEVE"
2014,21137,LOUISIANA,LA,1,2,1,88.17441487,93.41873858,"RICHMOND, CEDRIC"
2014,20514,LOUISIANA,LA,1,3,2,9.474531302,9.573675523,"BOUSTANY JR., CHARLES"
2014,20918,LOUISIANA,LA,1,4,2,14.72119021,12.50725612,"FLEMING, JOHN"
2014,21374,LOUISIANA,LA,1,5,2,9.474531302,9.474531302,"MCALLISTER, VANCE"
2014,20919,LOUISIANA,LA,1,6,2,14.72119021,14.03508309,"CASSIDY, BILL"
2014,20920,MAINE,ME,1,1,1,98.66773268,102.8423324,"PINGREE, CHELLIE"
2014,20328,MAINE,ME,1,2,1,88.17441487,92.05974148,"MICHAUD, MICHAEL H."
2014,21139,MARYLAND,MD,1,1,2,19.96784911,14.84196027,"HARRIS, ANDY"
2014,20329,MARYLAND,MD,1,2,1,72.43443815,84.97481389,"RUPPERSBERGER, C.A. DUTCH"
2014,20724,MARYLAND,MD,1,3,1,109.1610505,102.2284003,"SARBANES, JOHN"
2014,20763,MARYLAND,MD,1,4,1,98.66773268,103.5402562,"EDWARDS, DONNA"
2014,14873,MARYLAND,MD,1,5,1,82.92775596,91.01724247,"HOYER, STENY H."
2014,21334,MARYLAND,MD,1,6,1,72.43443815,72.9344097,"DELANEY, JOHN K."
2014,29587,MARYLAND,MD,1,7,1,109.1610505,101.3503656,"CUMMINGS, ELIJAH E."
2014,20330,MARYLAND,MD,1,8,1,103.9143916,97.78043766,"VAN HOLLEN, CHRIS"
2014,14435,MASSACHUSETTS,MA,1,0,1,88.17441487,101.9478416,"MARKEY, EDWARD J."
2014,15616,MASSACHUSETTS,MA,1,1,1,93.42107377,94.95343573,"NEAL, RICHARD E."
2014,29729,MASSACHUSETTS,MA,1,2,1,114.4077094,103.7800668,"MCGOVERN, JIM"
2014,20754,MASSACHUSETTS,MA,1,3,1,98.66773268,98.94145047,"TSONGAS, NIKI"
2014,21335,MASSACHUSETTS,MA,1,4,1,93.42107377,98.00294574,"KENNEDY, JOSEPH P. III"
2014,29730,MASSACHUSETTS,MA,1,6,1,109.1610505,102.1722157,"TIERNEY, JOHN F."
2014,29919,MASSACHUSETTS,MA,1,7,1,114.4077094,101.3621484,"CAPUANO, MICHAEL E."
2014,20119,MASSACHUSETTS,MA,1,8,1,98.66773268,93.02152259,"LYNCH, STEPHEN F."
2014,21140,MASSACHUSETTS,MA,1,9,1,114.4077094,96.29544993,"KEATING, BILL"
2014,21141,MICHIGAN,MI,1,1,2,14.72119021,10.78936269,"BENISHEK, DAN"
2014,21142,MICHIGAN,MI,1,2,2,9.474531302,10.79896969,"HUIZENGA, BILL"
2014,21143,MICHIGAN,MI,1,3,2,25.21450802,38.49644523,"AMASH, JUSTIN"
2014,29124,MICHIGAN,MI,1,4,2,9.474531302,12.0847231,"CAMP, DAVE"
2014,21372,MICHIGAN,MI,1,5,1,88.17441487,91.46219809,"KILDEE, DALE E."
2014,15446,MICHIGAN,MI,1,6,2,14.72119021,24.52139559,"UPTON, FRED"
2014,20725,MICHIGAN,MI,1,7,2,9.474531302,8.731677774,"WALBERG, TIMOTHY"
2014,20120,MICHIGAN,MI,1,8,2,9.474531302,11.07802869,"ROGERS, MIKE"
2014,15033,MICHIGAN,MI,1,9,1,103.9143916,97.26820486,"LEVIN, SANDER M."
2014,20331,MICHIGAN,MI,1,10,2,9.474531302,17.02103675,"MILLER, CANDICE S."
2014,21336,MICHIGAN,MI,1,11,2,19.96784911,19.86881192,"BENTIVOLIO, KERRY L."
2014,2605,MICHIGAN,MI,1,12,1,88.17441487,86.28271202,"DINGELL, JOHN D."
2014,10713,MICHIGAN,MI,1,13,1,114.4077094,98.32990267,"CONYERS JR., JOHN"
2014,20923,MICHIGAN,MI,1,14,1,72.43443815,84.18697685,"PETERS, GARY"
2014,20726,MINNESOTA,MN,1,1,1,56.69446144,84.95933281,"WALZ, TIM"
2014,20333,MINNESOTA,MN,1,2,2,9.474531302,7.56419044,"KLINE, JOHN"
2014,20924,MINNESOTA,MN,1,3,2,9.474531302,9.486221241,"PAULSEN, ERIK"
2014,20122,MINNESOTA,MN,1,4,1,88.17441487,99.1892566,"MCCOLLUM, BETTY"
2014,20727,MINNESOTA,MN,1,5,1,109.1610505,104.5102476,"ELLISON, KEITH"
2014,20728,MINNESOTA,MN,1,6,2,14.72119021,5.835097108,"BACHMANN, MICHELE"
2014,29127,MINNESOTA,MN,1,7,1,19.96784911,56.36643996,"PETERSON, COLLIN C."
2014,14263,MINNESOTA,MN,1,8,1,72.43443815,102.6003034,"NOLAN, RICHARD M."
2014,29368,MISSISSIPPI,MS,1,2,1,98.66773268,96.25226371,"THOMPSON, BENNIE"
2014,20925,MISSISSIPPI,MS,1,3,2,9.474531302,8.883875496,"HARPER, GREGG"
2014,21148,MISSISSIPPI,MS,1,4,2,9.474531302,8.703721873,"PALAZZO, STEVEN"
2014,20147,MISSOURI,MO,1,1,1,93.42107377,97.77038074,"CLAY, WILLIAM LACY"
2014,21337,MISSOURI,MO,1,2,2,9.474531302,9.669044274,"WAGNER, ANN"
2014,20926,MISSOURI,MO,1,3,2,9.474531302,8.823929835,"LUETKEMEYER, BLAINE"
2014,21149,MISSOURI,MO,1,4,2,9.474531302,9.714853767,"HARTZLER, VICKY"
2014,20517,MISSOURI,MO,1,5,1,93.42107377,98.89507394,"CLEAVER II, EMANUEL"
2014,20124,MISSOURI,MO,1,6,2,9.474531302,12.63104892,"GRAVES, SAM"
2014,21150,MISSOURI,MO,1,7,2,9.474531302,8.703721873,"LONG, BILLY"
2014,21373,MISSOURI,MO,1,8,2,9.474531302,11.43394224,"SMITH, JASON"
2014,21338,MONTANA,MT,1,1,2,9.474531302,11.92261415,"DAINES, STEVE"
2014,20518,NEBRASKA,NE,1,1,2,14.72119021,15.80158636,"FORTENBERRY, JEFF"
2014,29921,NEBRASKA,NE,1,2,2,9.474531302,9.494454441,"TERRY, LEE"
2014,20729,NEBRASKA,NE,1,3,2,9.474531302,7.671289082,"SMITH, ADRIAN"
2014,20927,NEVADA,NV,1,1,1,77.68109706,85.99962805,"TITUS, DINA"
2014,21196,NEVADA,NV,1,2,2,14.72119021,11.8873811,"AMODEI, MARK E."
2014,21151,NEVADA,NV,1,3,2,14.72119021,12.78644934,"HECK, JOE"
2014,21339,NEVADA,NV,1,4,1,82.92775596,75.1748879,"HORSFORD, STEVEN A."
2014,20731,NEW HAMPSHIRE,NH,1,1,1,77.68109706,89.30414496,"SHEA-PORTER, CAROL"
2014,21340,NEW HAMPSHIRE,NH,1,2,1,72.43443815,77.5586602,"KUSTER, ANN M."
2014,29539,NEW JERSEY,NJ,1,2,2,35.70782582,34.57249175,"LOBIONDO, FRANK A."
2014,21153,NEW JERSEY,NJ,1,3,2,19.96784911,21.23699434,"RUNYAN, JON"
2014,14863,NEW JERSEY,NJ,1,4,2,19.96784911,41.12005657,"SMITH, CHRISTOPHER H."
2014,20336,NEW JERSEY,NJ,1,5,2,14.72119021,11.72146748,"GARRETT, SCOTT"
2014,15454,NEW JERSEY,NJ,1,6,1,109.1610505,96.14278122,"PALLONE, FRANK"
2014,20929,NEW JERSEY,NJ,1,7,2,19.96784911,19.26290114,"LANCE, LEONARD"
2014,20542,NEW JERSEY,NJ,1,8,1,82.92775596,89.53449596,"SIRES, ALBIO"
2014,29741,NEW JERSEY,NJ,1,9,1,103.9143916,93.64852103,"PASCRELL JR., BILL"
2014,31103,NEW JERSEY,NJ,1,10,1,109.1610505,95.26316906,"PAYNE, DONALD M."
2014,29541,NEW JERSEY,NJ,1,11,2,19.96784911,23.32037998,"FRELINGHUYSEN, RODNEY"
2014,29923,NEW JERSEY,NJ,1,12,1,109.1610505,98.73707454,"HOLT, RUSH"
2014,21341,NEW MEXICO,NM,1,1,1,82.92775596,87.94841382,"LUJAN GRISHAM, MICHELLE"
2014,20337,NEW MEXICO,NM,1,2,2,9.474531302,10.13943851,"PEARCE, STEVEN E."
2014,20932,NEW MEXICO,NM,1,3,1,98.66773268,98.42434884,"LUJAN, BEN RAY"
2014,20338,NEW YORK,NY,1,1,1,82.92775596,90.08100862,"BISHOP, TIMOTHY H."
2014,29375,NEW YORK,NY,1,2,2,9.474531302,20.13420762,"KING, PETER T."
2014,20129,NEW YORK,NY,1,3,1,93.42107377,91.03153208,"ISRAEL, STEVE"
2014,29776,NEW YORK,NY,1,5,1,93.42107377,91.86340742,"MEEKS, GREGORY W."
2014,21342,NEW YORK,NY,1,6,1,88.17441487,86.16750419,"MENG, GRACE"
2014,29378,NEW YORK,NY,1,7,1,109.1610505,102.0465019,"VELAZQUEZ, NYDIA M."
2014,21343,NEW YORK,NY,1,8,1,103.9143916,103.0980055,"JEFFRIES, HAKEEM S."
2014,20733,NEW YORK,NY,1,9,1,109.1610505,100.4771889,"CLARKE, YVETTE D."
2014,29377,NEW YORK,NY,1,10,1,114.4077094,104.0247762,"NADLER, JERROLD"
2014,21154,NEW YORK,NY,1,11,2,9.474531302,21.22954041,"GRIMM, MIKE"
2014,29379,NEW YORK,NY,1,12,1,98.66773268,97.1944295,"MALONEY, CAROLYN B."
2014,13035,NEW YORK,NY,1,13,1,82.92775596,100.5137902,"RANGEL, CHARLES B."
2014,29925,NEW YORK,NY,1,14,1,93.42107377,96.89830749,"CROWLEY, JOSEPH"
2014,29134,NEW YORK,NY,1,15,1,109.1610505,101.5906364,"SERRANO, JOSÉ E."
2014,15603,NEW YORK,NY,1,16,1,93.42107377,97.76422217,"ENGEL, ELIOT L."
2014,15612,NEW YORK,NY,1,17,1,93.42107377,97.58555154,"LOWEY, NITA M."
2014,21344,NEW YORK,NY,1,18,1,67.18777925,63.62309898,"MALONEY, SEAN PATRICK"
2014,21156,NEW YORK,NY,1,19,2,40.95448473,33.48211728,"GIBSON, CHRIS"
2014,20934,NEW YORK,NY,1,20,1,98.66773268,103.5304217,"TONKO, PAUL"
2014,20957,NEW YORK,NY,1,21,1,61.94112035,61.9003955,"OWENS, BILL"
2014,21157,NEW YORK,NY,1,22,2,14.72119021,20.93858304,"HANNA, RICHARD"
2014,21101,NEW YORK,NY,1,23,2,9.474531302,10.77379255,"REED, THOMAS"
2014,20935,NEW YORK,NY,1,24,1,72.43443815,84.12478914,"MAFFEI, DAN"
2014,15444,NEW YORK,NY,1,25,1,98.66773268,97.60050047,"SLAUGHTER, LOUISE M."
2014,20519,NEW YORK,NY,1,26,1,103.9143916,93.33584536,"HIGGINS, BRIAN"
2014,21345,NEW YORK,NY,1,27,2,9.474531302,11.26633139,"COLLINS, CHRIS"
2014,20340,NORTH CAROLINA,NC,1,1,1,88.17441487,93.56143645,"BUTTERFIELD, G. K."
2014,21159,NORTH CAROLINA,NC,1,2,2,9.474531302,9.714853767,"ELLMERS, RENEE"
2014,29546,NORTH CAROLINA,NC,1,3,2,51.44780254,31.26717112,"JONES, WALTER B."
2014,15438,NORTH CAROLINA,NC,1,4,1,103.9143916,92.29490282,"PRICE, DAVID E."
2014,20521,NORTH CAROLINA,NC,1,5,2,14.72119021,8.132258033,"FOXX, VIRGINIA"
2014,15092,NORTH CAROLINA,NC,1,6,2,9.474531302,12.30441144,"COBLE, HOWARD"
2014,29746,NORTH CAROLINA,NC,1,7,1,25.21450802,54.27251283,"MCINTYRE, MIKE"
2014,21346,NORTH CAROLINA,NC,1,8,2,9.474531302,9.669044274,"HUDSON, RICHARD"
2014,21347,NORTH CAROLINA,NC,1,9,2,14.72119021,11.41793058,"PITTENGER, ROBERT"
2014,20522,NORTH CAROLINA,NC,1,10,2,9.474531302,8.209721251,"MCHENRY, PATRICK T."
2014,21348,NORTH CAROLINA,NC,1,11,2,9.474531302,14.62851647,"MEADOWS, MARK"
2014,21349,NORTH CAROLINA,NC,1,13,2,14.72119021,11.41793058,"HOLDING, GEORGE"
2014,21350,NORTH DAKOTA,ND,1,1,2,9.474531302,11.43394224,"CRAMER, KEVIN"
2014,29550,OHIO,OH,1,1,2,14.72119021,12.2794628,"CHABOT, STEVEN J."
2014,21351,OHIO,OH,1,2,2,14.72119021,11.41793058,"WENSTRUP, BRAD R."
2014,21352,OHIO,OH,1,3,1,98.66773268,96.38964695,"BEATTY, JOYCE"
2014,20738,OHIO,OH,1,4,2,14.72119021,7.990156449,"JORDAN, JIM"
2014,20755,OHIO,OH,1,5,2,9.474531302,8.420503467,"LATTA, ROBERT E."
2014,21162,OHIO,OH,1,6,2,9.474531302,10.77379255,"JOHNSON, BILL"
2014,21165,OHIO,OH,1,7,2,9.474531302,8.703721873,"GIBBS, BOB"
2014,15029,OHIO,OH,1,9,1,93.42107377,86.88908079,"KAPTUR, MARCY"
2014,20342,OHIO,OH,1,10,2,9.474531302,17.00408327,"TURNER, MICHAEL R."
2014,20941,OHIO,OH,1,11,1,98.66773268,102.0454702,"FUDGE, MARCIA L."
2014,20130,OHIO,OH,1,12,2,14.72119021,12.51394081,"TIBERI, PAT"
2014,20343,OHIO,OH,1,13,1,93.42107377,92.47170049,"RYAN, TIM"
2014,21353,OHIO,OH,1,14,2,9.474531302,16.56102529,"JOYCE, DAVID P."
2014,21163,OHIO,OH,1,15,2,9.474531302,10.72598566,"STIVERS, STEVE"
2014,21164,OHIO,OH,1,16,2,9.474531302,9.662094143,"RENACCI, JIM"
2014,21354,OKLAHOMA,OK,1,1,2,14.72119021,18.30991159,"BRIDENSTINE, JIM"
2014,21355,OKLAHOMA,OK,1,2,2,9.474531302,11.43394224,"MULLIN, MARKWAYNE"
2014,29393,OKLAHOMA,OK,1,3,2,9.474531302,7.603392175,"LUCAS, FRANK D."
2014,20344,OKLAHOMA,OK,1,4,2,9.474531302,6.798300043,"COLE, TOM"
2014,21166,OKLAHOMA,OK,1,5,2,14.72119021,9.141551804,"LANKFORD, JAMES"
2014,21198,OREGON,OR,1,1,1,98.66773268,100.3542161,"BONAMICI, SUZANNE"
2014,29932,OREGON,OR,1,2,2,9.474531302,15.71828507,"WALDEN, GREG"
2014,29588,OREGON,OR,1,3,1,93.42107377,96.56117738,"BLUMENAUER, EARL"
2014,15410,OREGON,OR,1,4,1,103.9143916,96.74866622,"DEFAZIO, PETER A."
2014,20944,OREGON,OR,1,5,1,67.18777925,78.49187775,"SCHRADER, KURT"
2014,29777,PENNSYLVANIA,PA,1,1,1,103.9143916,96.69122907,"BRADY, ROBERT A."
2014,29559,PENNSYLVANIA,PA,1,2,1,103.9143916,98.00860542,"FATTAH, CHAKA"
2014,21167,PENNSYLVANIA,PA,1,3,2,9.474531302,10.72598566,"KELLY, MIKE"
2014,21356,PENNSYLVANIA,PA,1,4,2,19.96784911,18.12628908,"PERRY, SCOTT"
2014,20946,PENNSYLVANIA,PA,1,5,2,9.474531302,11.62713456,"THOMPSON, GLENN"
2014,20345,PENNSYLVANIA,PA,1,6,2,9.474531302,25.44841152,"GERLACH, JIM"
2014,21168,PENNSYLVANIA,PA,1,7,2,9.474531302,14.89130415,"MEEHAN, PAT"
2014,20524,PENNSYLVANIA,PA,1,8,2,19.96784911,25.05420201,"FITZPATRICK, MICHAEL G."
2014,20134,PENNSYLVANIA,PA,1,9,2,9.474531302,10.06040673,"SHUSTER, BILL"
2014,21170,PENNSYLVANIA,PA,1,10,2,9.474531302,9.714853767,"MARINO, TOM"
2014,21171,PENNSYLVANIA,PA,1,11,2,9.474531302,12.77342659,"BARLETTA, LOU"
2014,21357,PENNSYLVANIA,PA,1,12,2,14.72119021,14.78011566,"ROTHFUS, KEITH J."
2014,20525,PENNSYLVANIA,PA,1,13,1,67.18777925,87.46275541,"SCHWARTZ, ALLYSON Y."
2014,29561,PENNSYLVANIA,PA,1,14,1,103.9143916,89.93617232,"DOYLE, MIKE F."
2014,20526,PENNSYLVANIA,PA,1,15,2,9.474531302,25.2533548,"DENT, CHARLIE"
2014,29752,PENNSYLVANIA,PA,1,16,2,14.72119021,7.201396418,"PITTS, JOE"
2014,21358,PENNSYLVANIA,PA,1,17,1,109.1610505,100.0550304,"CARTWRIGHT, MATT"
2014,20346,PENNSYLVANIA,PA,1,18,2,9.474531302,20.57139523,"MURPHY, TIM"
2014,21172,RHODE ISLAND,RI,1,1,1,109.1610505,105.7455697,"CICILLINE, DAVID"
2014,20136,RHODE ISLAND,RI,1,2,1,93.42107377,90.11295621,"LANGEVIN, JIM"
2014,29565,SOUTH CAROLINA,SC,1,1,2,30.46116692,22.19933275,"SANFORD, MARSHALL ""MARK"""
2014,20138,SOUTH CAROLINA,SC,1,2,2,9.474531302,9.862830672,"WILSON, JOE"
2014,21174,SOUTH CAROLINA,SC,1,3,2,19.96784911,15.90344645,"DUNCAN, JEFFREY"
2014,21175,SOUTH CAROLINA,SC,1,4,2,14.72119021,13.8957424,"GOWDY, TREY"
2014,21176,SOUTH CAROLINA,SC,1,5,2,19.96784911,19.97074582,"MULVANEY, MICK"
2014,39301,SOUTH CAROLINA,SC,1,6,1,88.17441487,92.83745992,"CLYBURN, JAMES E."
2014,21359,SOUTH CAROLINA,SC,1,7,2,9.474531302,11.43394224,"RICE, TOM"
2014,21177,SOUTH DAKOTA,SD,1,1,2,9.474531302,8.703721873,"NOEM, KRISTI"
2014,20947,TENNESSEE,TN,1,1,2,9.474531302,11.02478881,"ROE, PHIL"
2014,15455,TENNESSEE,TN,1,2,2,30.46116692,20.93250509,"DUNCAN JR., JOHN J."
2014,21178,TENNESSEE,TN,1,3,2,14.72119021,10.81199243,"FLEISCHMANN, CHUCK"
2014,21179,TENNESSEE,TN,1,4,2,14.72119021,11.7703647,"DESJARLAIS, SCOTT"
2014,15019,TENNESSEE,TN,1,5,1,93.42107377,70.34833765,"COOPER, JIM"
2014,21180,TENNESSEE,TN,1,6,2,9.474531302,11.81010158,"BLACK, DIANE"
2014,20351,TENNESSEE,TN,1,7,2,14.72119021,7.216938328,"BLACKBURN, MARSHA"
2014,21181,TENNESSEE,TN,1,8,2,9.474531302,11.83527872,"FINCHER, STEPHEN"
2014,20748,TENNESSEE,TN,1,9,1,114.4077094,104.4442987,"COHEN, STEVE"
2014,20527,TEXAS,TX,1,1,2,25.21450802,13.35440963,"GOHMERT, LOUIE"
2014,20528,TEXAS,TX,1,2,2,14.72119021,10.06361122,"POE, TED"
